StorageUnit,name,carrier,bus,p_nom,capital_cost,max_hours,efficiency_store,efficiency_dispatch,cyclic_state_of_charge,p_min_pu,build_year,control,type,p_nom_extendable,p_nom_min,p_nom_max,p_max_pu,p_set,q_set,sign,marginal_cost,lifetime,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge_per_period,standing_loss,inflow,p_nom_opt,country,bidding_zone,p_set_before_scaling
52 hydro,Kymmen,PHS,6630,56.0,177831.093925293,,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,90.3176833751453,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,56.0
111 hydro,Letten 2,PHS,6630,36.0,177831.093925293,2003.33333333333,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,58.061367884022,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,36.0
332 hydro,Tevla 2,PHS,7061,49.6,177831.093925293,2054.20967741935,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,31.1489249687409,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,49.6
373 hydro,Stolsdal,PHS,6694,23.0,177831.093925293,30.9176470588235,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,14.3429251468894,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,23.0
411 hydro,Jukla 2,PHS,6675,35.0,177831.093925293,3507.42857142857,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,21.8261904409187,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_2,35.0
452 hydro,Brattingfoss,PHS,6812,10.7,177831.093925293,2480.0,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,6.71962695898241,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_3,10.7
509 hydro,Herva 5,PHS,6666,33.0,177831.093925293,4278.9,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,11.7055834875277,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,33.0
571 hydro,Nygard 5,PHS,6651,81.0,177831.093925293,1714.55714285714,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,28.7318867421134,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,81.0
575 hydro,Oljusjoen 2,PHS,6667,50.0,177831.093925293,1487.64,0.866025403784439,0.866025403784439,1,-1.0,0,PQ,hydro,0,0.0,Inf,1.0,17.7357325568601,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,NO,NO_5,50.0
0 hydro,Bastusel,hydro,6929,100.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,75.0882631833417,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,100.0
1 hydro,Gallejaur,hydro,6932,214.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,80.8804044903253,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,214.0
2 hydro,Harspranget,hydro,7003,830.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,313.695026761542,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,830.0
3 hydro,Letsi,hydro,6930,487.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,184.059612087796,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,487.0
4 hydro,Ligga 2,hydro,7003,343.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,129.635414673746,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,343.0
5 hydro,Messaure,hydro,7005,452.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,170.831508549659,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,452.0
6 hydro,Porjus,hydro,7002,440.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,166.296158765155,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,440.0
7 hydro,Porsi 2,hydro,6930,275.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,103.935099228222,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,275.0
8 hydro,Ritsem,hydro,7062,320.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,120.942660920113,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,320.0
9 hydro,Seitevare,hydro,7001,225.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,85.0378084594542,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,225.0
10 hydro,Stalon,hydro,6953,133.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,99.8673900338444,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,133.0
11 hydro,Stornorrfors,hydro,6809,581.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,436.262809095215,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,581.0
12 hydro,Trangslet,hydro,6825,330.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,247.791268505027,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,330.0
13 hydro,Vietas,hydro,7000,325.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,122.832389996989,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,325.0
15 hydro,Alvkarleby,hydro,6588,125.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,201.601971819521,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,125.0
16 hydro,Bergeforsen,hydro,6807,160.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,120.141221093347,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,160.0
17 hydro,Forsmo 2,hydro,6800,155.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,116.38680793418,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,155.0
18 hydro,Hojum,hydro,6306,172.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,277.404313223661,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,172.0
19 hydro,Holjes,hydro,6823,135.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,101.369155297511,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,135.0
20 hydro,Vargfors 2,hydro,6932,131.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,49.5109018141711,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,131.0
21 hydro,Kilforsen,hydro,6833,275.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,206.49272375419,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,275.0
22 hydro,Krangede,hydro,6837,250.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,187.720657958354,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,250.0
23 hydro,Laxede 3,hydro,6930,202.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,76.3450547058211,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,202.0
24 hydro,Midskog,hydro,6827,155.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,116.38680793418,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,155.0
25 hydro,Namforsen,hydro,6928,113.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,84.8497373971761,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,113.0
26 hydro,Akkats 3,hydro,7003,160.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,60.4713304600563,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,160.0
27 hydro,Lasele,hydro,6795,157.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,117.888573197846,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,157.0
30 hydro,Holleforsen,hydro,6841,140.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,105.123568456678,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,140.0
32 hydro,Torpshammar,hydro,6852,110.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,82.5970895016758,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,110.0
33 hydro,Stadsforsen 2,hydro,6841,132.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,99.116507402011,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,132.0
34 hydro,Tuggen 2,hydro,6929,105.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,78.8426763425087,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,105.0
35 hydro,Sveg,hydro,6846,35.5414012738853,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,26.6874209275825,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,35.5414012738853
36 hydro,Vittjarv,hydro,6931,25.1411047743267,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,9.50197534337006,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,25.1411047743267
38 hydro,Nas,hydro,6636,21.3471337579617,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,34.4289940664011,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,21.3471337579617
40 hydro,Langbjorn,hydro,6831,99.3630573248407,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,74.609993991091,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,99.3630573248407
41 hydro,Boden 2,hydro,6931,65.3668724132495,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,24.7051358927622,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,65.3668724132495
42 hydro,Ajaure,hydro,6946,75.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,56.3161973875062,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,75.0
44 hydro,Asele 2,hydro,6928,27.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.2738310595022,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,27.0
45 hydro,Naverede 2,hydro,6827,64.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,48.0564884373387,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,64.0
46 hydro,Matfors 2,hydro,6808,21.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,15.7685352685017,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,21.0
47 hydro,Lottefors 2,hydro,6633,13.76,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.3321450140278,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,13.76
48 hydro,Leringsforsen 2,hydro,6852,9.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,6.75794368650075,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,9.0
49 hydro,Langed 2,hydro,6306,5.45,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,8.78984597133111,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,5.45
50 hydro,Landafors 3,hydro,6633,14.0831541099811,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.5747958226182,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,14.0831541099811
53 hydro,Karsefors,hydro,6335,31.4,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,106.840412227705,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_4,31.4
54 hydro,Juktan,hydro,6924,52.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,39.0458968553377,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,52.0
55 hydro,Hermansboda,hydro,6849,12.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,9.010591582001,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,12.0
56 hydro,Hammarforsens,hydro,6840,85.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,63.8250237058404,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,85.0
57 hydro,Halvfari,hydro,6824,24.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,18.021183164002,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,24.0
58 hydro,Grundfors,hydro,6925,100.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,75.0882631833417,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,100.0
59 hydro,Gideabacka,hydro,6803,14.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,10.5123568456678,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,14.0
60 hydro,Gardiken Gardikfors 2,hydro,6946,60.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,45.052957910005,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,60.0
61 hydro,Gammelange,hydro,6836,78.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,58.5688452830065,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,78.0
62 hydro,Kvarnsveden,hydro,6632,45.6398512823462,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,73.6086720965654,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,45.6398512823462
64 hydro,Bullerforsen 2,hydro,6632,16.6911456118294,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,26.9197429381724,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,16.6911456118294
65 hydro,Blybergs Kraftverk 2,hydro,6846,15.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,11.2632394775012,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,15.0
66 hydro,Bjurfors Nedre Krv,hydro,6635,120.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,193.53789294674,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,120.0
67 hydro,Batfors 3,hydro,6932,42.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,15.8737242457648,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,42.0
68 hydro,Noppikoski 3,hydro,6846,10.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,7.50882631833417,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,10.0
69 hydro,Parki 2,hydro,7001,20.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,7.55891630750704,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,20.0
71 hydro,Pengfors Krv 3,hydro,6809,51.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,38.2950142235042,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,51.0
72 hydro,Volgsjofors,hydro,6829,20.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,15.0176526366683,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,20.0
73 hydro,Viforsens 3,hydro,6808,10.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,7.50882631833417,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,10.0
74 hydro,Vargon 3,hydro,6306,35.3,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,56.9323968418327,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,35.3
75 hydro,Umluspen 2,hydro,6924,100.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,75.0882631833417,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,100.0
76 hydro,Svarthalsforsens 3,hydro,6841,80.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,60.0706105466733,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,80.0
77 hydro,Stensele 2,hydro,6925,50.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,37.5441315916708,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,50.0
78 hydro,Stenkullafors,hydro,6927,58.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,43.5511926463382,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,58.0
79 hydro,Spjutmo 4,hydro,6846,35.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,26.2808921141696,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,35.0
80 hydro,Skogaby 2,hydro,6335,12.5,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,42.5320112371436,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_4,12.5
81 hydro,Skedvi 2,hydro,6635,38.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,61.2869994331343,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,38.0
82 hydro,Skallbole,hydro,6806,46.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,34.5406010643372,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,46.0
83 hydro,Selsfors 4,hydro,6809,61.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,45.8038405418384,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,61.0
84 hydro,Rusfors 3,hydro,6925,45.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,33.7897184325037,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,45.0
85 hydro,Sallsjo 2,hydro,6933,160.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,60.4713304600563,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,160.0
87 hydro,Jarpstrommen,hydro,6819,114.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,85.6006200290095,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,114.0
88 hydro,Abelvattnet,hydro,6945,4.6,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,0.0
89 hydro,Balforsens Krv 3,hydro,6929,7.30237620517539,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,5.48322746357981,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,7.30237620517539
91 hydro,Dabbsjo 2,hydro,6951,26.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,19.5229484276688,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,26.0
93 hydro,Edsele,hydro,6839,60.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,45.052957910005,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,60.0
94 hydro,Faxalven,hydro,6802,178.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,133.657108466348,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,178.0
95 hydro,Flasjon,hydro,6631,17.3866100123223,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,28.0413988939296,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,17.3866100123223
96 hydro,Granfors 5,hydro,6809,40.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,30.0353052733367,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,40.0
97 hydro,Grundsjoarna 2,hydro,6823,88.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,66.0776716013407,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,88.0
98 hydro,Grytfors 4,hydro,6932,37.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,13.983995168888,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,37.0
99 hydro,Hackren,hydro,6822,152.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,114.134160038679,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,152.0
100 hydro,Hallby,hydro,6792,84.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,63.074141074007,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,84.0
101 hydro,Hallby Gulsele,hydro,6794,68.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,51.0600189646723,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,68.0
102 hydro,Hallforsens 4,hydro,6929,22.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,16.5194179003352,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,22.0
104 hydro,Jarkvissle,hydro,6851,96.5,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,72.4601739719247,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,96.5
105 hydro,Kattstrupeforsen,hydro,6826,56.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,42.0494273826713,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,56.0
106 hydro,Kinna,hydro,6313,3.12958980221802,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,0.0,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_3,0.0
107 hydro,Klippen 3,hydro,6335,27.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,91.8691442722303,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_4,27.0
108 hydro,Krangfors 5,hydro,6932,53.8984910381993,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,20.3707091429333,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_1,53.8984910381993
109 hydro,Langa 3,hydro,6823,156.0,177831.093925293,6.0,0.0,0.9,1,0.0,0,PQ,hydro,0,0.0,Inf,1.0,117.137690566013,0.0,1.0,0.0,Inf,0.0,0,,1,0.0,0.0,0.0,SE,SE_2,156.0
