Generator,name,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,source,p_nom_max,p_max_pu,min_up_time,min_down_time,up_time_before,down_time_before,weight,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,country,bidding_zone,p_set_before_scaling
6316 solar,,solar,6316,26.0324563729946,26.0324563729946,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1208.72519611526,1.0,0.0,0.0,1.0,0.0,130.575359583562,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,26.0324563729946
6335 solar,,solar,6335,61.2452839382993,61.2452839382993,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,2843.70851443167,1.0,0.0,0.0,1.0,0.0,320.311718228906,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,61.2452839382993
6337 solar,,solar,6337,12.7670523388324,12.7670523388324,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,592.792997363003,1.0,0.0,0.0,1.0,0.0,68.8116920150902,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,12.7670523388324
6338 solar,,solar,6338,101.774465662707,101.774465662707,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,4725.53796710848,1.0,0.0,0.0,1.0,0.0,540.691456044081,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,101.774465662707
6340 solar,,solar,6340,31.418490829422,31.418490829422,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1458.8066890543,1.0,0.0,0.0,1.0,0.0,164.034120846508,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,31.418490829422
6341 solar,,solar,6341,52.2306846730465,52.2306846730465,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,2425.14742635484,1.0,0.0,0.0,1.0,0.0,270.715013328828,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,52.2306846730465
6342 solar,,solar,6342,13.9229176830728,13.9229176830728,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,646.461523485995,1.0,0.0,0.0,1.0,0.0,69.8517963698915,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,13.9229176830728
6343 solar,,solar,6343,20.3396776736149,20.3396776736149,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,944.401117309288,1.0,0.0,0.0,1.0,0.0,102.250418970944,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,20.3396776736149
6345 solar,,solar,6345,12.5663026365277,12.5663026365277,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,583.471893744822,1.0,0.0,0.0,1.0,0.0,66.2470173742631,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,12.5663026365277
6346 solar,,solar,6346,49.8927086361545,49.8927086361545,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,2316.59176402262,1.0,0.0,0.0,1.0,0.0,259.136681382054,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,49.8927086361545
6349 solar,,solar,6349,17.4669555048374,17.4669555048374,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,811.016406428051,1.0,0.0,0.0,1.0,0.0,86.9680198423053,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,17.4669555048374
6350 solar,,solar,6350,15.5966400019798,15.5966400019798,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,724.174909774893,1.0,0.0,0.0,1.0,0.0,83.8146383396381,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,15.5966400019798
6351 solar,,solar,6351,9.6269354685576,9.6269354685576,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,446.992757636674,1.0,0.0,0.0,1.0,0.0,53.924892246137,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,9.6269354685576
6354 solar,,solar,6354,49.5909069713458,49.5909069713458,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,2302.57866932049,1.0,0.0,0.0,1.0,0.0,268.917054096159,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,49.5909069713458
6580 solar,,solar,6580,6.05657808421423,6.05657808421423,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,281.215818735553,1.0,0.0,0.0,1.0,0.0,31.1050441802065,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,6.05657808421423
6581 solar,,solar,6581,1.23754766655266,1.23754766655266,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,57.4611563550955,1.0,0.0,0.0,1.0,0.0,6.36697452214639,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6582 solar,,solar,6582,0.772366392803623,0.772366392803623,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,35.8621063735986,1.0,0.0,0.0,1.0,0.0,3.99375517304855,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6584 solar,,solar,6584,3.17824412909061,3.17824412909061,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,147.570544369467,1.0,0.0,0.0,1.0,0.0,16.4703810335189,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6585 solar,,solar,6585,1.19018154893057,1.19018154893057,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,55.2618779239075,1.0,0.0,0.0,1.0,0.0,6.12239522032659,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6586 solar,,solar,6586,4.52786673451399,4.52786673451399,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,210.235504796108,1.0,0.0,0.0,1.0,0.0,23.2538016143191,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6589 solar,,solar,6589,3.81216566769575,3.81216566769575,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,177.004452760343,1.0,0.0,0.0,1.0,0.0,19.5796843359183,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6592 solar,,solar,6592,19.9317552066002,19.9317552066002,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,925.460677848738,1.0,0.0,0.0,1.0,0.0,103.862084448133,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,19.9317552066002
6593 solar,,solar,6593,23.5879733933173,23.5879733933173,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1095.22425995021,1.0,0.0,0.0,1.0,0.0,124.074750608499,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,23.5879733933173
6595 solar,,solar,6595,20.8282706326445,20.8282706326445,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,967.087206234659,1.0,0.0,0.0,1.0,0.0,108.851491607956,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,20.8282706326445
6596 solar,,solar,6596,9.92306802645673,9.92306802645673,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,460.742627375976,1.0,0.0,0.0,1.0,0.0,51.3817171338473,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,9.92306802645673
6598 solar,,solar,6598,8.50142405681802,8.50142405681802,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,394.733609195493,1.0,0.0,0.0,1.0,0.0,45.2097861778105,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,8.50142405681802
6599 solar,,solar,6599,7.08912348108282,7.08912348108282,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,329.158418521204,1.0,0.0,0.0,1.0,0.0,37.5264687031822,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,7.08912348108282
6600 solar,,solar,6600,19.2630349952925,19.2630349952925,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,894.411015958296,1.0,0.0,0.0,1.0,0.0,103.573804147999,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,19.2630349952925
6601 solar,,solar,6601,14.3816597104999,14.3816597104999,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,667.761589800265,1.0,0.0,0.0,1.0,0.0,77.4530901506914,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,14.3816597104999
6603 solar,,solar,6603,7.44093638865904,7.44093638865904,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,345.493608701224,1.0,0.0,0.0,1.0,0.0,39.7987247142601,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,7.44093638865904
6604 solar,,solar,6604,7.88480608503507,7.88480608503507,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,366.103130834461,1.0,0.0,0.0,1.0,0.0,42.6937490412672,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,7.88480608503507
6606 solar,,solar,6606,3.94805540975206,3.94805540975206,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,183.314013132351,1.0,0.0,0.0,1.0,0.0,21.7242993679222,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6607 solar,,solar,6607,2.94307263491796,2.94307263491796,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,136.651186382588,1.0,0.0,0.0,1.0,0.0,16.1340039058615,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6609 solar,,solar,6609,1.06713174249399,1.06713174249399,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,49.5484946270742,1.0,0.0,0.0,1.0,0.0,5.86828361518509,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6610 solar,,solar,6610,2.41840372146305,2.41840372146305,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,112.29003789069,1.0,0.0,0.0,1.0,0.0,12.5652497036385,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6613 solar,,solar,6613,7.9996987050006,7.9996987050006,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,371.437763978957,1.0,0.0,0.0,1.0,0.0,42.219919286447,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,7.9996987050006
6614 solar,,solar,6614,3.81674932532988,3.81674932532988,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,177.217278718576,1.0,0.0,0.0,1.0,0.0,20.4749946726619,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6630 solar,,solar,6630,53.2477663619857,53.2477663619857,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,2472.37202346215,1.0,0.0,0.0,1.0,0.0,273.804291779249,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,53.2477663619857
6631 solar,,solar,6631,14.1717425666674,14.1717425666674,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,658.014828403208,1.0,0.0,0.0,1.0,0.0,71.0677215161185,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,14.1717425666674
6632 solar,,solar,6632,10.5657303562882,10.5657303562882,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,490.582383545402,1.0,0.0,0.0,1.0,0.0,53.6394664017199,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,10.5657303562882
6634 solar,,solar,6634,6.29707698359175,6.29707698359175,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,292.382535973084,1.0,0.0,0.0,1.0,0.0,32.0601213714701,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,6.29707698359175
6635 solar,,solar,6635,14.592422633603,14.592422633603,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,677.547621971473,1.0,0.0,0.0,1.0,0.0,74.5118441349322,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,14.592422633603
6636 solar,,solar,6636,8.05182242354215,8.05182242354215,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,373.857944810672,1.0,0.0,0.0,1.0,0.0,41.3019311402349,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,8.05182242354215
6637 solar,,solar,6637,4.17498729170935,4.17498729170935,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,193.850793818486,1.0,0.0,0.0,1.0,0.0,21.070081939616,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
6638 solar,,solar,6638,16.5422343588527,16.5422343588527,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,768.080245025637,1.0,0.0,0.0,1.0,0.0,84.7003748602675,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,16.5422343588527
6640 solar,,solar,6640,18.7060695949267,18.7060695949267,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,868.550294129332,1.0,0.0,0.0,1.0,0.0,96.3020975368048,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,18.7060695949267
6642 solar,,solar,6642,20.5999535302579,20.5999535302579,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,956.486107728835,1.0,0.0,0.0,1.0,0.0,106.250446228215,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,20.5999535302579
6643 solar,,solar,6643,31.7102825376998,31.7102825376998,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1472.35500676813,1.0,0.0,0.0,1.0,0.0,166.23878155397,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,31.7102825376998
6644 solar,,solar,6644,31.9533966550629,31.9533966550629,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1483.643152419,1.0,0.0,0.0,1.0,0.0,166.803702333915,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,31.9533966550629
6646 solar,,solar,6646,34.1073959171289,34.1073959171289,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1583.65650279855,1.0,0.0,0.0,1.0,0.0,182.813284069076,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,34.1073959171289
6795 solar,,solar,6795,8.4713732428366,8.4713732428366,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,393.338305751873,1.0,0.0,0.0,1.0,0.0,24.7793963537946,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,8.4713732428366
6802 solar,,solar,6802,4.71660742470862,4.71660742470862,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,218.999012338451,1.0,0.0,0.0,1.0,0.0,22.4396459512441,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,0.0
6803 solar,,solar,6803,12.4704617942545,12.4704617942545,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,579.021862629333,1.0,0.0,0.0,1.0,0.0,60.6946849578834,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,12.4704617942545
6805 solar,,solar,6805,0.811207371091071,0.811207371091071,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,37.6655500603997,1.0,0.0,0.0,1.0,0.0,4.00203970510921,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,0.0
6806 solar,,solar,6806,3.4408993741074,3.4408993741074,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,159.76601328699,1.0,0.0,0.0,1.0,0.0,17.2427551554392,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,0.0
6807 solar,,solar,6807,2.80129173771836,2.80129173771836,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,130.06809102203,1.0,0.0,0.0,1.0,0.0,14.022908542901,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,0.0
6808 solar,,solar,6808,6.73717847425429,6.73717847425429,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,312.81709477882,1.0,0.0,0.0,1.0,0.0,34.3293851446791,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,6.73717847425429
6815 solar,,solar,6815,19.3906248451624,19.3906248451624,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,900.335200141938,1.0,0.0,0.0,1.0,0.0,74.0906305299667,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,19.3906248451624
6844 solar,,solar,6844,24.9742546559116,24.9742546559116,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1159.59133568795,1.0,0.0,0.0,1.0,0.0,111.323818484456,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,24.9742546559116
6847 solar,,solar,6847,3.80677858629407,3.80677858629407,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,176.754322656198,1.0,0.0,0.0,1.0,0.0,17.3473638361456,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,0.0
6849 solar,,solar,6849,2.30699254728758,2.30699254728758,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,107.117053389144,1.0,0.0,0.0,1.0,0.0,11.045983276145,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,0.0
6854 solar,,solar,6854,15.1062591341365,15.1062591341365,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,701.405805616519,1.0,0.0,0.0,1.0,0.0,75.9584265735439,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,15.1062591341365
6929 solar,,solar,6929,21.9319012344596,21.9319012344596,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1018.3303965239,1.0,0.0,0.0,1.0,0.0,95.5071484183945,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,21.9319012344596
6931 solar,,solar,6931,34.9160777380502,34.9160777380502,1,1.0,0.01,35699.6111650204,0.0,Inf,profile_solar,1621.20478785405,1.0,0.0,0.0,1.0,0.0,58.2107944977012,PQ,solar,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,34.9160777380502
14 hydro,Krokstrommen,ror,6800,0.0,103.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,103.0,PQ,hydro,0.0,77.3409110788419,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,103.0
28 hydro,Kvistforsen,ror,6933,0.0,150.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,150.0,PQ,hydro,0.0,56.6918723063028,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,150.0
29 hydro,Jarnvagsforsen,ror,6808,0.0,100.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,100.0,PQ,hydro,0.0,75.0882631833417,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,100.0
31 hydro,Harrsele 2,ror,6809,0.0,223.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,223.0,PQ,hydro,0.0,167.446826898852,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,223.0
37 hydro,Storfinfors Storfinnforsen,ror,6838,0.0,112.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,112.0,PQ,hydro,0.0,84.0988547653427,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,112.0
39 hydro,Moforsen,ror,6797,0.0,135.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,135.0,PQ,hydro,0.0,101.369155297511,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,135.0
43 hydro,Alfta,ror,6633,0.0,20.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,20.0,PQ,hydro,0.0,15.0176526366683,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,20.0
51 hydro,Laforsen,ror,6853,0.0,32.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,32.0,PQ,hydro,0.0,24.0282442186693,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,32.0
63 hydro,Donje 4,ror,6633,0.0,40.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,40.0,PQ,hydro,0.0,30.0353052733367,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,40.0
70 hydro,Parteboda,ror,6848,0.0,30.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,30.0,PQ,hydro,0.0,22.5264789550025,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,30.0
86 hydro,Korsselbranna,ror,6951,0.0,130.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,130.0,PQ,hydro,0.0,97.6147421383442,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,130.0
90 hydro,Blasjon,ror,6638,0.0,57.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,57.0,PQ,hydro,0.0,91.9304991497015,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,57.0
92 hydro,Edensforsen 2,ror,6831,0.0,60.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,60.0,PQ,hydro,0.0,45.052957910005,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,60.0
103 hydro,Hjalta 2,ror,6803,0.0,180.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,180.0,PQ,hydro,0.0,135.158873730015,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,180.0
112 hydro,Lossen,ror,6907,0.0,62.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,62.0,PQ,hydro,0.0,23.4326405532718,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,62.0
114 hydro,Mittan 4,ror,6823,0.0,88.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,88.0,PQ,hydro,0.0,66.0776716013407,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,88.0
120 hydro,Olidan 4,ror,6306,0.0,104.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,104.0,PQ,hydro,0.0,167.732840553841,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,104.0
122 hydro,Ramsele 2,ror,6838,0.0,150.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,150.0,PQ,hydro,0.0,112.632394775012,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_2,150.0
141 hydro,Imatra,ror,6573,0.0,192.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,192.0,PQ,hydro,0.0,147.511451144757,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,192.0
143 hydro,Isohaara,ror,6910,0.0,128.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,128.0,PQ,hydro,0.0,98.3409674298383,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,128.0
144 hydro,Ossauskoski,ror,7054,0.0,138.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,138.0,PQ,hydro,0.0,106.023855510294,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,138.0
145 hydro,Kierikki,ror,6917,0.0,38.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,38.0,PQ,hydro,0.0,29.1949747057332,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,38.0
146 hydro,Harjavalta,ror,6619,0.0,105.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,105.0,PQ,hydro,0.0,80.6703248447892,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,105.0
147 hydro,Kaltimo,ror,6790,0.0,32.0,0,0.9,0.0,299959.78718931,0.0,Inf,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,32.0,PQ,hydro,0.0,24.5852418574596,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,32.0
